%% Expected Wait Time

@relation expected_wait_time

@attribute processName {Expense}
@attribute category {Airfare,Mobile,CarRental,Food}
@attribute amount numeric
@attribute hasAttachment {TRUE,FALSE}
@attribute priority numeric
@attribute outcome numeric

@data
Expense,Airfare,359860,FALSE,1,9
Expense,Food,198347,TRUE,2,8
Expense,Airfare,137384,TRUE,3,7
Expense,CarRental,422777,TRUE,1,4
Expense,Mobile,397838,FALSE,2,9
Expense,Airfare,200216,FALSE,3,9
Expense,Airfare,189976,TRUE,1,4
Expense,CarRental,28041,TRUE,2,4
Expense,Airfare,77232,TRUE,3,6
Expense,Mobile,342002,FALSE,1,9
Expense,CarRental,431769,FALSE,2,9
Expense,Airfare,23104,TRUE,3,4
Expense,Food,376615,TRUE,1,4
Expense,Airfare,163348,TRUE,2,8
Expense,Airfare,17544,FALSE,3,4
Expense,Mobile,244634,FALSE,1,9
Expense,Food,389827,TRUE,2,8
Expense,Food,60283,TRUE,3,6
Expense,Airfare,99996,TRUE,1,3
Expense,CarRental,367913,FALSE,2,9
Expense,CarRental,190881,FALSE,3,9
Expense,Mobile,100010,TRUE,1,3
Expense,Mobile,93390,TRUE,2,6
Expense,CarRental,187589,TRUE,3,8
Expense,CarRental,406321,FALSE,1,9
Expense,Airfare,382860,FALSE,2,9
Expense,Food,460743,TRUE,3,8
Expense,Food,240271,TRUE,1,4
Expense,Food,155319,TRUE,2,8
Expense,Airfare,110152,FALSE,3,8
Expense,Airfare,185236,FALSE,1,9
Expense,Airfare,48852,TRUE,2,5
Expense,Food,34207,TRUE,3,5
Expense,Airfare,445928,TRUE,1,4
Expense,Mobile,54398,FALSE,2,7
Expense,CarRental,423565,FALSE,3,9
Expense,Food,325175,TRUE,1,4
Expense,Airfare,314012,TRUE,2,8
Expense,CarRental,342873,TRUE,3,8
Expense,Food,105311,FALSE,1,8
Expense,Airfare,92348,FALSE,2,7
Expense,Airfare,80884,TRUE,3,6
Expense,Mobile,13266,TRUE,1,1
Expense,Airfare,277976,TRUE,2,8
Expense,Mobile,99546,FALSE,3,7
Expense,Mobile,201846,FALSE,1,9
Expense,Airfare,90048,TRUE,2,6
Expense,Food,24183,TRUE,3,4
Expense,Mobile,131766,TRUE,1,3
Expense,Airfare,266824,FALSE,2,9
Expense,Food,429047,FALSE,3,9
Expense,Food,306179,TRUE,1,4
Expense,Food,152223,TRUE,2,8
Expense,Mobile,34898,TRUE,3,5
Expense,Food,367443,FALSE,1,9
Expense,Airfare,337912,FALSE,2,9
Expense,Food,469039,TRUE,3,8
Expense,Airfare,109600,TRUE,1,3
Expense,CarRental,32657,TRUE,2,5
Expense,CarRental,317137,FALSE,3,9
Expense,Mobile,376310,FALSE,1,9
Expense,Mobile,418774,TRUE,2,8
Expense,Mobile,16806,TRUE,3,3
Expense,Airfare,317372,TRUE,1,4
Expense,CarRental,360833,FALSE,2,9
Expense,Mobile,469786,FALSE,3,9
Expense,Mobile,17534,TRUE,1,1
Expense,Airfare,43908,TRUE,2,5
Expense,Food,366043,TRUE,3,8
Expense,Airfare,369404,FALSE,1,9
Expense,Airfare,14212,FALSE,2,4
Expense,Airfare,350652,TRUE,3,8
Expense,CarRental,34997,TRUE,1,2
Expense,Food,413499,TRUE,2,8
Expense,Airfare,274764,FALSE,3,9
Expense,Airfare,319888,FALSE,1,9
Expense,Mobile,286510,TRUE,2,8
Expense,Mobile,456950,TRUE,3,8
Expense,Food,213859,TRUE,1,4
Expense,Food,200459,FALSE,2,9
Expense,CarRental,178557,FALSE,3,9
Expense,Mobile,95594,TRUE,1,3
Expense,Mobile,414426,TRUE,2,8
Expense,CarRental,206465,TRUE,3,8
Expense,Airfare,160548,FALSE,1,9
Expense,Mobile,113882,FALSE,2,8
Expense,Food,367211,TRUE,3,8
Expense,Airfare,293100,TRUE,1,4
Expense,Mobile,445990,TRUE,2,8
Expense,Airfare,347920,FALSE,3,9
Expense,CarRental,461305,FALSE,1,9
Expense,Mobile,264070,TRUE,2,8
Expense,CarRental,84881,TRUE,3,6
Expense,Mobile,331318,TRUE,1,4
Expense,Airfare,105792,FALSE,2,8
Expense,CarRental,235389,FALSE,3,9
Expense,Food,389635,TRUE,1,4
Expense,Mobile,181978,TRUE,2,8
Expense,Food,114335,TRUE,3,7
Expense,Mobile,25474,FALSE,1,5
Expense,Food,139055,FALSE,2,8
Expense,CarRental,59561,TRUE,3,6
Expense,Mobile,57142,TRUE,1,3
Expense,Food,35975,TRUE,2,5
Expense,CarRental,154025,FALSE,3,9
Expense,CarRental,359729,FALSE,1,9
Expense,Mobile,120354,TRUE,2,7
Expense,Mobile,336426,TRUE,3,8
Expense,Airfare,281368,TRUE,1,4
Expense,Airfare,309008,FALSE,2,9
Expense,Food,396299,FALSE,3,9
Expense,Mobile,468626,TRUE,1,4
Expense,Food,423395,TRUE,2,8
Expense,Food,73771,TRUE,3,6
Expense,Airfare,266624,FALSE,1,9
Expense,Mobile,467438,FALSE,2,9
Expense,Mobile,205826,TRUE,3,8
Expense,Food,93491,TRUE,1,3
Expense,Food,156095,TRUE,2,8
Expense,CarRental,19729,FALSE,3,4
Expense,Food,186439,FALSE,1,9
Expense,Food,219163,TRUE,2,8
Expense,Mobile,36790,TRUE,3,5
Expense,Mobile,27658,TRUE,1,2
Expense,CarRental,423601,FALSE,2,9
Expense,CarRental,26113,FALSE,3,5
Expense,Food,374751,TRUE,1,4
Expense,Mobile,186286,TRUE,2,8
Expense,Mobile,73206,TRUE,3,6
Expense,Airfare,242656,FALSE,1,9
Expense,Food,26047,FALSE,2,5
Expense,Airfare,133816,TRUE,3,7
Expense,Airfare,456852,TRUE,1,4
Expense,CarRental,441965,TRUE,2,8
Expense,Airfare,54680,FALSE,3,7
Expense,Airfare,223200,FALSE,1,9
Expense,Food,67983,TRUE,2,6
Expense,CarRental,96029,TRUE,3,6
Expense,CarRental,378249,TRUE,1,4
Expense,Mobile,467530,FALSE,2,9
Expense,CarRental,188689,FALSE,3,9
Expense,Mobile,288734,TRUE,1,4
Expense,Airfare,36200,TRUE,2,5
Expense,CarRental,262925,TRUE,3,8
Expense,Airfare,454820,FALSE,1,9
Expense,Food,460375,FALSE,2,9
Expense,Food,123679,TRUE,3,7
Expense,Airfare,58448,TRUE,1,3
Expense,Food,167827,TRUE,2,8
Expense,Food,392467,FALSE,3,9
Expense,Food,31431,FALSE,1,6
Expense,Food,22019,TRUE,2,4
Expense,Mobile,407858,TRUE,3,8
Expense,Food,255435,TRUE,1,4
Expense,Airfare,117784,FALSE,2,8
Expense,Food,84091,FALSE,3,7
Expense,Food,147579,TRUE,1,3
Expense,Airfare,217900,TRUE,2,8
Expense,CarRental,175749,TRUE,3,8
Expense,CarRental,291573,FALSE,1,9
Expense,CarRental,223049,FALSE,2,9
Expense,Food,419719,TRUE,3,8
Expense,Mobile,136146,TRUE,1,3
Expense,Airfare,433880,TRUE,2,8
Expense,Mobile,90414,FALSE,3,7
Expense,Food,80587,FALSE,1,7
Expense,Airfare,192888,TRUE,2,8
Expense,Airfare,402208,TRUE,3,8
Expense,Mobile,336918,TRUE,1,4
Expense,Food,488487,FALSE,2,9
Expense,Food,393283,FALSE,3,9
Expense,CarRental,474593,TRUE,1,4
Expense,CarRental,414385,TRUE,2,8
Expense,Food,412399,TRUE,3,8
Expense,CarRental,302221,FALSE,1,9
Expense,Food,139495,FALSE,2,8
Expense,Mobile,162510,TRUE,3,8
Expense,Food,93331,TRUE,1,3
Expense,Airfare,477872,TRUE,2,8
Expense,Mobile,452622,FALSE,3,9
Expense,Mobile,43430,FALSE,1,6
Expense,Food,25339,TRUE,2,4
Expense,CarRental,419717,TRUE,3,8
Expense,Food,17643,TRUE,1,1
Expense,Mobile,31518,FALSE,2,6
Expense,CarRental,185113,FALSE,3,9
Expense,Airfare,247096,TRUE,1,4
Expense,Food,394423,TRUE,2,8
Expense,CarRental,159729,TRUE,3,8
Expense,CarRental,425553,FALSE,1,9
Expense,Airfare,3336,FALSE,2,2
Expense,CarRental,67865,TRUE,3,6
Expense,Mobile,245642,TRUE,1,4
Expense,Food,350127,TRUE,2,8
Expense,Food,44959,FALSE,3,6
Expense,Mobile,220430,FALSE,1,9
Expense,Food,332331,TRUE,2,8
Expense,Food,89999,TRUE,3,6
Expense,Airfare,9836,TRUE,1,1
Expense,Mobile,379114,FALSE,2,9
Expense,Airfare,248936,FALSE,3,9
Expense,Airfare,284720,TRUE,1,4
Expense,Mobile,270138,TRUE,2,8
Expense,CarRental,388081,TRUE,3,8
Expense,CarRental,357621,FALSE,1,9
Expense,CarRental,221869,FALSE,2,9
Expense,Food,53463,TRUE,3,6
Expense,Airfare,464696,TRUE,1,4
Expense,CarRental,224377,TRUE,2,8
Expense,Airfare,342868,FALSE,3,9
Expense,Food,192543,FALSE,1,9
Expense,Mobile,84690,TRUE,2,6
Expense,Food,115583,TRUE,3,7
Expense,Food,477403,TRUE,1,4
Expense,Mobile,38114,FALSE,2,6
Expense,Mobile,403334,FALSE,3,9
Expense,Food,499483,TRUE,1,4
Expense,Mobile,308970,TRUE,2,8
Expense,Mobile,189062,TRUE,3,8
Expense,Food,228847,FALSE,1,9
Expense,Mobile,294246,FALSE,2,9
Expense,Food,319,TRUE,3,1
Expense,Food,450015,TRUE,1,4
Expense,CarRental,6957,TRUE,2,2
Expense,Airfare,1288,FALSE,3,2
Expense,Airfare,4496,FALSE,1,2
Expense,Mobile,106174,TRUE,2,7
Expense,Mobile,157262,TRUE,3,8
Expense,CarRental,350913,TRUE,1,4
Expense,CarRental,139681,FALSE,2,8
Expense,Mobile,466514,FALSE,3,9
Expense,Mobile,473158,TRUE,1,4
Expense,Food,308999,TRUE,2,8
Expense,Mobile,224954,TRUE,3,8
Expense,Food,263683,FALSE,1,9
Expense,Airfare,368880,FALSE,2,9
Expense,Airfare,96908,TRUE,3,6
Expense,Food,248519,TRUE,1,4
Expense,Airfare,409236,TRUE,2,8
Expense,Airfare,82176,FALSE,3,7
Expense,CarRental,3669,FALSE,1,2
Expense,CarRental,179313,TRUE,2,8
Expense,CarRental,34521,TRUE,3,5
Expense,Food,11335,TRUE,1,1
Expense,Food,237191,FALSE,2,9
Expense,Mobile,363974,FALSE,3,9
Expense,Food,371627,TRUE,1,4
Expense,Mobile,167374,TRUE,2,8
Expense,Mobile,498466,TRUE,3,8
Expense,CarRental,20789,FALSE,1,5
Expense,Airfare,293572,FALSE,2,9
Expense,Mobile,491938,TRUE,3,8
Expense,Food,360871,TRUE,1,4
Expense,Airfare,385840,TRUE,2,8
Expense,Food,494875,FALSE,3,9
Expense,Mobile,463202,FALSE,1,9
Expense,Food,277647,TRUE,2,8
Expense,Mobile,218526,TRUE,3,8
Expense,Food,431399,TRUE,1,4
Expense,CarRental,133253,FALSE,2,8
Expense,CarRental,152945,FALSE,3,9
Expense,Food,153779,TRUE,1,4
Expense,CarRental,141293,TRUE,2,7
Expense,Food,360679,TRUE,3,8
Expense,CarRental,91489,FALSE,1,7
Expense,CarRental,229349,FALSE,2,9
Expense,Airfare,175496,TRUE,3,8
Expense,Mobile,89442,TRUE,1,3
Expense,CarRental,206817,TRUE,2,8
Expense,Mobile,367826,FALSE,3,9
Expense,Mobile,485010,FALSE,1,9
Expense,CarRental,471269,TRUE,2,8
Expense,CarRental,219673,TRUE,3,8
Expense,Mobile,280810,TRUE,1,4
Expense,CarRental,379249,FALSE,2,9
Expense,Mobile,493046,FALSE,3,9
Expense,CarRental,77309,TRUE,1,3
Expense,Airfare,283284,TRUE,2,8
Expense,Airfare,395892,TRUE,3,8
Expense,Food,133175,FALSE,1,8
Expense,Food,268327,FALSE,2,9
Expense,CarRental,294713,TRUE,3,8
Expense,CarRental,277425,TRUE,1,4
Expense,CarRental,144017,TRUE,2,7
Expense,CarRental,189621,FALSE,3,9
Expense,Airfare,411548,FALSE,1,9
Expense,Food,431483,TRUE,2,8
Expense,Food,340091,TRUE,3,8
Expense,CarRental,489269,TRUE,1,4
Expense,Mobile,179950,FALSE,2,9
Expense,Food,272071,FALSE,3,9
Expense,CarRental,244625,TRUE,1,4
Expense,CarRental,130829,TRUE,2,7
Expense,Food,322071,TRUE,3,8
Expense,Mobile,143102,FALSE,1,8
Expense,Mobile,475474,FALSE,2,9
Expense,Airfare,315652,TRUE,3,8
Expense,CarRental,483849,TRUE,1,4
Expense,Food,207207,TRUE,2,8
Expense,CarRental,390605,FALSE,3,9
Expense,Food,68867,FALSE,1,7
Expense,Mobile,330070,TRUE,2,8
Expense,Airfare,112348,TRUE,3,7
Expense,Mobile,425422,TRUE,1,4
Expense,CarRental,487125,FALSE,2,9
Expense,Mobile,280562,FALSE,3,9
Expense,Food,452171,TRUE,1,4
Expense,Food,133939,TRUE,2,7
Expense,Airfare,255144,TRUE,3,8
Expense,Mobile,36254,FALSE,1,6
Expense,Mobile,156938,FALSE,2,9
Expense,CarRental,211665,TRUE,3,8
Expense,Airfare,193556,TRUE,1,4
Expense,CarRental,147425,TRUE,2,7
Expense,Mobile,63922,FALSE,3,7
Expense,Airfare,458308,FALSE,1,9
Expense,Mobile,80830,TRUE,2,6
Expense,Airfare,168860,TRUE,3,8
Expense,Airfare,484424,TRUE,1,4
Expense,Food,228675,FALSE,2,9
Expense,Mobile,388590,FALSE,3,9
Expense,Mobile,44258,TRUE,1,2
Expense,CarRental,348773,TRUE,2,8
Expense,Food,390815,TRUE,3,8
Expense,Food,218359,FALSE,1,9
Expense,Mobile,17322,FALSE,2,4
Expense,CarRental,148153,TRUE,3,7
Expense,CarRental,225885,TRUE,1,4
Expense,CarRental,94517,TRUE,2,6
Expense,CarRental,246825,FALSE,3,9
Expense,Food,469027,FALSE,1,9
Expense,Food,416923,TRUE,2,8
Expense,CarRental,251109,TRUE,3,8
Expense,Food,367539,TRUE,1,4
Expense,CarRental,245665,FALSE,2,9
Expense,Airfare,494840,FALSE,3,9
Expense,Mobile,402106,TRUE,1,4
Expense,Airfare,322404,TRUE,2,8
Expense,Mobile,98298,TRUE,3,6
Expense,Airfare,170236,FALSE,1,9
Expense,CarRental,122181,FALSE,2,8
Expense,Airfare,143120,TRUE,3,7
Expense,CarRental,137869,TRUE,1,3
Expense,Airfare,422836,TRUE,2,8
Expense,CarRental,82609,FALSE,3,7
Expense,Food,339959,FALSE,1,9
Expense,Mobile,19146,TRUE,2,3
Expense,CarRental,415513,TRUE,3,8
Expense,Mobile,173058,TRUE,1,4
Expense,Mobile,193634,FALSE,2,9
Expense,Food,354135,FALSE,3,9
Expense,Food,262599,TRUE,1,4
Expense,CarRental,188749,TRUE,2,8
Expense,Airfare,191764,TRUE,3,8
Expense,Airfare,243728,FALSE,1,9
Expense,Airfare,223656,FALSE,2,9
Expense,Mobile,316710,TRUE,3,8
Expense,CarRental,168377,TRUE,1,4
Expense,CarRental,31493,TRUE,2,5
Expense,Food,433455,FALSE,3,9
Expense,Airfare,55700,FALSE,1,7
Expense,CarRental,327117,TRUE,2,8
Expense,Food,172215,TRUE,3,8
Expense,Food,300551,TRUE,1,4
Expense,CarRental,485113,FALSE,2,9
Expense,Airfare,39780,FALSE,3,6
Expense,Airfare,497488,TRUE,1,4
Expense,Food,155635,TRUE,2,8
Expense,Food,161831,TRUE,3,8
Expense,Food,255895,FALSE,1,9
Expense,Mobile,170614,FALSE,2,9
Expense,Mobile,213450,TRUE,3,8
Expense,Airfare,473416,TRUE,1,4
Expense,Airfare,82428,TRUE,2,6
Expense,Food,379263,FALSE,3,9
Expense,CarRental,426105,FALSE,1,9
Expense,Airfare,209616,TRUE,2,8
Expense,Food,492399,TRUE,3,8
Expense,CarRental,452941,TRUE,1,4
Expense,Mobile,434182,FALSE,2,9
Expense,CarRental,360849,FALSE,3,9
Expense,Mobile,252050,TRUE,1,4
Expense,Airfare,223288,TRUE,2,8
Expense,CarRental,280445,TRUE,3,8
Expense,Airfare,12036,FALSE,1,4
Expense,Food,448271,FALSE,2,9
Expense,CarRental,75509,TRUE,3,6
Expense,CarRental,65665,TRUE,1,3
Expense,Mobile,498714,TRUE,2,8
Expense,Food,18987,FALSE,3,4
Expense,Mobile,390530,FALSE,1,9
Expense,Mobile,315414,TRUE,2,8
Expense,Food,280207,TRUE,3,8
Expense,Mobile,468686,TRUE,1,4
Expense,CarRental,497385,FALSE,2,9
Expense,Food,277871,FALSE,3,9
Expense,Mobile,252938,TRUE,1,4
Expense,Food,325003,TRUE,2,8
Expense,Airfare,216028,TRUE,3,8
Expense,Mobile,201890,FALSE,1,9
Expense,Airfare,334140,FALSE,2,9
Expense,Mobile,433270,TRUE,3,8
Expense,Food,29247,TRUE,1,2
Expense,CarRental,80289,TRUE,2,6
Expense,Mobile,200238,FALSE,3,9
Expense,Food,347519,FALSE,1,9
Expense,Food,427791,TRUE,2,8
Expense,Airfare,340476,TRUE,3,8
Expense,Mobile,23270,TRUE,1,2
Expense,CarRental,185961,FALSE,2,9
Expense,Food,206863,FALSE,3,9
Expense,Airfare,259140,TRUE,1,4
Expense,Airfare,444536,TRUE,2,8
Expense,Airfare,56652,TRUE,3,6
Expense,Mobile,253402,FALSE,1,9
Expense,Mobile,14394,FALSE,2,4
Expense,Food,312111,TRUE,3,8
Expense,Airfare,426432,TRUE,1,4
Expense,Food,381471,TRUE,2,8
Expense,Mobile,243554,FALSE,3,9
Expense,Airfare,375632,FALSE,1,9
Expense,Mobile,218506,TRUE,2,8
Expense,Airfare,18840,TRUE,3,3
Expense,Food,213867,TRUE,1,4
Expense,CarRental,133761,FALSE,2,8
Expense,CarRental,365381,FALSE,3,9
Expense,Airfare,398964,TRUE,1,4
Expense,CarRental,3673,TRUE,2,1
Expense,Mobile,182458,TRUE,3,8
Expense,Airfare,300532,FALSE,1,9
Expense,Airfare,191256,FALSE,2,9
Expense,Food,199055,TRUE,3,8
Expense,Airfare,413132,TRUE,1,4
Expense,Airfare,476276,TRUE,2,8
Expense,Airfare,76900,FALSE,3,7
Expense,CarRental,159873,FALSE,1,9
Expense,CarRental,99549,TRUE,2,6
Expense,Food,266675,TRUE,3,8
Expense,Mobile,59206,TRUE,1,3
Expense,Mobile,73510,FALSE,2,7
Expense,CarRental,97449,FALSE,3,7
Expense,Mobile,292158,TRUE,1,4
Expense,Mobile,295918,TRUE,2,8
Expense,CarRental,206365,TRUE,3,8
Expense,Mobile,412478,FALSE,1,9
Expense,Mobile,461934,FALSE,2,9
Expense,Airfare,146236,TRUE,3,7
Expense,Food,338435,TRUE,1,4
Expense,Food,204439,TRUE,2,8
Expense,Food,392651,FALSE,3,9
Expense,Food,34627,FALSE,1,6
Expense,Mobile,287626,TRUE,2,8
Expense,Airfare,473812,TRUE,3,8
Expense,Mobile,46074,TRUE,1,2
Expense,CarRental,86141,FALSE,2,7
Expense,Food,240455,FALSE,3,9
Expense,Food,416147,TRUE,1,4
Expense,Airfare,396488,TRUE,2,8
Expense,Food,374575,TRUE,3,8
Expense,Mobile,339378,FALSE,1,9
Expense,Airfare,444956,FALSE,2,9
Expense,CarRental,424877,TRUE,3,8
Expense,Airfare,47800,TRUE,1,2
Expense,Food,428671,TRUE,2,8
Expense,CarRental,107081,FALSE,3,8
Expense,Airfare,335152,FALSE,1,9
Expense,Airfare,343100,TRUE,2,8
Expense,Mobile,429586,TRUE,3,8
Expense,Mobile,479990,TRUE,1,4
Expense,Airfare,244000,FALSE,2,9
Expense,CarRental,308909,FALSE,3,9
Expense,Mobile,440106,TRUE,1,4
Expense,Airfare,269672,TRUE,2,8
Expense,CarRental,351273,TRUE,3,8
Expense,CarRental,116597,FALSE,1,8
Expense,Food,3979,FALSE,2,2
Expense,Food,99871,TRUE,3,6
Expense,Food,90075,TRUE,1,3
Expense,Food,447655,TRUE,2,8
Expense,Airfare,166776,FALSE,3,9
Expense,Mobile,43382,FALSE,1,6
Expense,Mobile,275330,TRUE,2,8
Expense,CarRental,157309,TRUE,3,8
Expense,CarRental,211577,TRUE,1,4
Expense,CarRental,273833,FALSE,2,9
Expense,Airfare,301500,FALSE,3,9
Expense,Mobile,181478,TRUE,1,4
Expense,Food,64475,TRUE,2,6
Expense,Food,341127,TRUE,3,8
Expense,Food,364043,FALSE,1,9
Expense,Airfare,46676,FALSE,2,6
Expense,CarRental,442041,TRUE,3,8
Expense,CarRental,192665,TRUE,1,4
Expense,Airfare,388212,TRUE,2,8
Expense,Mobile,18594,FALSE,3,4
Expense,CarRental,229249,FALSE,1,9
Expense,Food,139623,TRUE,2,7
Expense,CarRental,441373,TRUE,3,8
Expense,Mobile,207938,TRUE,1,4
Expense,CarRental,322433,FALSE,2,9
Expense,Airfare,465692,FALSE,3,9
Expense,Airfare,36836,TRUE,1,2
Expense,Food,338807,TRUE,2,8
Expense,CarRental,269433,TRUE,3,8
Expense,Food,41919,FALSE,1,6
Expense,CarRental,115977,FALSE,2,8
Expense,Food,399003,TRUE,3,8
Expense,CarRental,489685,TRUE,1,4
Expense,Mobile,149646,TRUE,2,7
Expense,Food,18811,FALSE,3,4
Expense,Airfare,225968,FALSE,1,9
Expense,Food,329207,TRUE,2,8
Expense,Mobile,258502,TRUE,3,8
Expense,Mobile,178002,TRUE,1,4
Expense,Mobile,445390,FALSE,2,9
Expense,Food,34283,FALSE,3,6
Expense,Food,466015,TRUE,1,4
Expense,Airfare,267684,TRUE,2,8
Expense,Mobile,190922,TRUE,3,8
Expense,Food,492603,FALSE,1,9
Expense,Food,334371,FALSE,2,9
Expense,Mobile,182510,TRUE,3,8
Expense,Mobile,147182,TRUE,1,3
Expense,Food,327407,TRUE,2,8
Expense,CarRental,498581,FALSE,3,9
Expense,Mobile,147050,FALSE,1,8
Expense,CarRental,215061,TRUE,2,8
Expense,Airfare,307824,TRUE,3,8
Expense,Food,432215,TRUE,1,4
Expense,Airfare,214484,FALSE,2,9
Expense,Mobile,133350,FALSE,3,8
Expense,Mobile,387562,TRUE,1,4
Expense,Mobile,138454,TRUE,2,7
Expense,Food,77799,TRUE,3,6
Expense,Food,467235,FALSE,1,9
Expense,Mobile,322330,FALSE,2,9
Expense,Mobile,169306,TRUE,3,8
Expense,Food,164919,TRUE,1,4
Expense,Mobile,14334,TRUE,2,3
Expense,Food,424967,FALSE,3,9
Expense,CarRental,159641,FALSE,1,9
Expense,Airfare,378816,TRUE,2,8
Expense,Airfare,286292,TRUE,3,8
Expense,CarRental,96673,TRUE,1,3
Expense,Airfare,148460,FALSE,2,8
Expense,CarRental,451225,FALSE,3,9
Expense,Airfare,386044,TRUE,1,4
Expense,CarRental,361369,TRUE,2,8
Expense,Food,141291,TRUE,3,7
Expense,Airfare,442984,FALSE,1,9
Expense,CarRental,244977,FALSE,2,9
Expense,CarRental,481121,TRUE,3,8
Expense,Airfare,244556,TRUE,1,4
Expense,Mobile,8290,TRUE,2,2
Expense,CarRental,334993,FALSE,3,9
Expense,Airfare,151152,FALSE,1,9
Expense,CarRental,125273,TRUE,2,7
Expense,CarRental,382809,TRUE,3,8
Expense,Airfare,9620,TRUE,1,1
Expense,Airfare,92204,FALSE,2,7
Expense,Food,6335,FALSE,3,3
Expense,Food,59467,TRUE,1,3
Expense,Food,33871,TRUE,2,5
Expense,CarRental,322929,TRUE,3,8
Expense,CarRental,253541,FALSE,1,9
Expense,Airfare,395288,FALSE,2,9
Expense,CarRental,200349,TRUE,3,8
Expense,Airfare,196856,TRUE,1,4
Expense,Airfare,469812,TRUE,2,8
Expense,Mobile,325962,FALSE,3,9
Expense,Mobile,129694,FALSE,1,8
Expense,Food,268979,TRUE,2,8
Expense,Food,69919,TRUE,3,6
Expense,CarRental,451265,TRUE,1,4
Expense,Food,280011,FALSE,2,9
Expense,Mobile,410914,FALSE,3,9
Expense,Airfare,434136,TRUE,1,4
Expense,Airfare,455188,TRUE,2,8
Expense,Food,30615,TRUE,3,5
Expense,Food,311971,FALSE,1,9
Expense,Mobile,260390,FALSE,2,9
Expense,Food,427703,TRUE,3,8
Expense,Food,397235,TRUE,1,4
Expense,Food,68115,TRUE,2,6
Expense,Airfare,351828,FALSE,3,9
Expense,Food,48707,FALSE,1,6
Expense,Airfare,122972,TRUE,2,7
Expense,Food,5471,TRUE,3,2
Expense,Food,403683,TRUE,1,4
Expense,Mobile,268450,FALSE,2,9
Expense,Airfare,38624,FALSE,3,6
Expense,Food,326771,TRUE,1,4
Expense,Airfare,225672,TRUE,2,8
Expense,Airfare,280132,TRUE,3,8
Expense,CarRental,216877,FALSE,1,9
Expense,Airfare,135960,FALSE,2,8
Expense,Food,479739,TRUE,3,8
Expense,Mobile,454738,TRUE,1,4
Expense,CarRental,323329,TRUE,2,8
Expense,CarRental,64941,FALSE,3,7
Expense,Airfare,342516,FALSE,1,9
Expense,Food,24883,TRUE,2,4
Expense,CarRental,305317,TRUE,3,8
Expense,Airfare,404012,TRUE,1,4
Expense,Airfare,488600,FALSE,2,9
Expense,Food,216215,FALSE,3,9
Expense,CarRental,432857,TRUE,1,4
Expense,CarRental,330721,TRUE,2,8
Expense,CarRental,37749,TRUE,3,5
Expense,Airfare,195252,FALSE,1,9
Expense,CarRental,181665,FALSE,2,9
Expense,CarRental,464009,TRUE,3,8
Expense,Airfare,264852,TRUE,1,4
Expense,Mobile,394694,TRUE,2,8
Expense,CarRental,372753,FALSE,3,9
Expense,Airfare,6580,FALSE,1,3
Expense,Food,206839,TRUE,2,8
Expense,Food,207587,TRUE,3,8
Expense,Airfare,390076,TRUE,1,4
Expense,Mobile,433854,FALSE,2,9
Expense,Airfare,126736,FALSE,3,8
Expense,Mobile,179650,TRUE,1,4
Expense,Airfare,338260,TRUE,2,8
Expense,CarRental,436089,TRUE,3,8
Expense,Airfare,299336,FALSE,1,9
Expense,Food,483039,FALSE,2,9
Expense,Airfare,338420,TRUE,3,8
Expense,Airfare,320880,TRUE,1,4
Expense,CarRental,485909,TRUE,2,8
Expense,CarRental,160285,FALSE,3,9
Expense,Airfare,451780,FALSE,1,9
Expense,CarRental,273325,TRUE,2,8
Expense,Airfare,48184,TRUE,3,5
Expense,CarRental,361129,TRUE,1,4
Expense,CarRental,228173,FALSE,2,9
Expense,Mobile,320642,FALSE,3,9
Expense,Airfare,67536,TRUE,1,3
Expense,Airfare,380516,TRUE,2,8
Expense,Airfare,64860,TRUE,3,6
Expense,Airfare,95208,FALSE,1,7
Expense,Airfare,311496,FALSE,2,9
Expense,Mobile,189502,TRUE,3,8
Expense,Mobile,490590,TRUE,1,4
Expense,CarRental,185941,TRUE,2,8
Expense,Food,135995,FALSE,3,8
Expense,Airfare,276040,FALSE,1,9
Expense,Mobile,254154,TRUE,2,8
Expense,Mobile,338138,TRUE,3,8
Expense,CarRental,349749,TRUE,1,4
Expense,Food,369027,FALSE,2,9
Expense,Mobile,461622,FALSE,3,9
Expense,Mobile,399262,TRUE,1,4
Expense,Food,176823,TRUE,2,8
Expense,CarRental,152113,TRUE,3,8
Expense,CarRental,38937,FALSE,1,6
Expense,CarRental,90777,FALSE,2,7
Expense,Food,42479,TRUE,3,5
Expense,Mobile,294218,TRUE,1,4
Expense,Airfare,469844,TRUE,2,8
Expense,Airfare,143392,FALSE,3,8
Expense,Food,340867,FALSE,1,9
Expense,Food,297819,TRUE,2,8
Expense,Mobile,431986,TRUE,3,8
Expense,CarRental,440757,TRUE,1,4
Expense,Mobile,74474,FALSE,2,7
Expense,Food,315491,FALSE,3,9
Expense,Food,11883,TRUE,1,1
Expense,Food,460951,TRUE,2,8
Expense,Airfare,316512,TRUE,3,8
Expense,Food,439115,FALSE,1,9
Expense,Airfare,373444,FALSE,2,9
Expense,CarRental,238525,TRUE,3,8
Expense,Airfare,157360,TRUE,1,4
Expense,Airfare,291808,TRUE,2,8
Expense,Food,31367,FALSE,3,6
Expense,Food,239251,FALSE,1,9
Expense,CarRental,240257,TRUE,2,8
Expense,Airfare,157720,TRUE,3,8
